_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,human_relation,human_relation:confidence,human_relation_type,human_relation_type:confidence,documentid,gold,human_relation_gold,human_relation_gold_reason,human_relation_type_gold,human_relation_type_gold_reason,text
711483798,FALSE,finalized,3,4/30/15 8:34,Personal experience,0.6623,Is prescibed for,0.3377,317,FALSE,,,,,"It has been about 5 days of taking the <font color=""blue"">Valtrex</font> and the <font color=""red"">bleeding</font> is still there but it is definitely improved."
711483799,FALSE,finalized,3,4/29/15 19:01,Personal experience,1,Caused side effect,1,318,FALSE,,,,,"Cmomom I have tried Arava(<font color=""blue"">leflunomide</font>) but had bad side effects-nausea, vomiting, <font color=""red"">hair loss</font>."
711483800,FALSE,finalized,3,4/29/15 18:28,Personal experience,1,Caused side effect,1,319,FALSE,,,,,"I recently started <font color=""blue"">Lexapro</font> and have noticed a weird <font color=""red"">change in body odor</font>."
711483801,FALSE,finalized,3,4/29/15 17:04,Personal experience,1,Other,0.6739,320,FALSE,,,,,"Im talking about RIBA <font color=""red"">RASH</font> and <font color=""blue"">INCIVEK RASH</font>."
711483802,FALSE,finalized,3,4/29/15 16:38,Personal experience,1,Other,0.6875,321,FALSE,,,,,"I still did not get <font color=""red"">AF</font> on my own, I had to take <font color=""blue"">prometrium</font> x 10 days to initiate one."
711483803,FALSE,finalized,3,4/30/15 2:43,Personal experience,1,Caused side effect,1,322,FALSE,,,,,"My stomach had seemed to be getting a bit better, but the day after my first <font color=""blue"">zoloft</font> I again had <font color=""red"">bad stomach cramps</font>, bad gas and diarrhea."
711483804,FALSE,finalized,3,4/29/15 21:32,Impersonal experience,0.6923,Caused side effect,1,323,FALSE,,,,,"Schedule II opioid substances, which include hydromorphone, morphine, oxycodone, <font color=""blue"">fentanyl</font>, oxymorphone, and methadone, have the highest potential for abuse and risk of fatal overdose due to respiratory <font color=""red"">depression</font>."
711483805,FALSE,finalized,3,4/29/15 16:52,Personal experience,1,Caused side effect,0.6522,324,FALSE,,,,,"Between the droopy <font color=""red"">face issues</font>, the weight changes from the <font color=""blue"">prednisone</font> and the crazy new hair colors and styles I am always changing to feel pretty again..."
711483806,FALSE,finalized,3,4/30/15 5:58,Question,0.6487,Caused side effect,1,325,FALSE,,,,,"just wondering - lowered my <font color=""blue"">dose of synthroid</font> - began <font color=""red"">muscle aches</font> and leg jerks only on one sidecan it be from the lower dose"
711483807,FALSE,finalized,3,4/30/15 10:35,Personal experience,1,Is contraindicated in,1,326,FALSE,,,,,"I'm actually not supposed to take a whole lot of <font color=""blue"">Advil</font> because I have <font color=""red"">Ulcers</font>."
711483808,FALSE,finalized,3,4/29/15 22:27,Personal experience negated,1,Caused side effect,1,327,FALSE,,,,,"The <font color=""blue"">Flonase</font> doesn't cause give me <font color=""red"">headaches</font> but having clogged sinuses does."
711483809,FALSE,finalized,3,4/30/15 2:33,Personal experience,1,Is prescibed for,0.6538,328,FALSE,,,,,"dreamchaser, I have been on Etodolac, but I that medication made me <font color=""red"">nauseous</font> so during the day if I am uncomfortable at work I take <font color=""blue"">Motrin</font>."
711483810,FALSE,finalized,3,4/29/15 19:17,Impersonal experience negated,1,Was effective against,0.3484,329,FALSE,,,,,"Past studies [by independent parties] concluding that <font color=""blue"">steroids</font> are ineffective at promoting <font color=""red"">muscle growth</font> and cause irreversible side effects are not credible and were based on faulty methodology."
711483811,FALSE,finalized,3,4/30/15 1:04,Personal experience,1,Caused side effect,0.7014,330,FALSE,,,,,"I've been taking <font color=""blue"">Microgestin</font> 20 for 3 months now and have noticed I have no sex drive and my <font color=""red"">depression</font> has increased dramatically."
711483812,FALSE,finalized,3,4/30/15 11:12,Impersonal experience,1,Is prescibed for,0.6926,331,FALSE,,,,,"She is on day 3 of the <font color=""blue"">antibiotic</font> and the <font color=""red"">burning</font> has now essentially disppeared."
711483813,FALSE,finalized,3,4/29/15 17:25,Personal experience,1,Caused side effect,1,332,FALSE,,,,,"jellybean123 said:								About 6 months after starting <font color=""blue"">pentasa</font> I developed overnight terrible <font color=""red"">joint pain</font>."
711483814,FALSE,finalized,3,4/29/15 17:21,Impersonal experience,0.6667,Was effective against,1,333,FALSE,,,,,"Drinking a lot of water and very little to no pop helps with the <font color=""red"">UTIs</font> along with a glass of 100% <font color=""blue"">cranberry</font> juice daily."
711483815,FALSE,finalized,3,4/30/15 0:12,Personal experience,0.7,Caused side effect,1,334,FALSE,,,,,")yesterday because I value their opinion and since he said that <font color=""blue"">Coreg</font> worsens <font color=""red"">asthma</font> and I am on Coreg why not check it out?"
711483816,FALSE,finalized,3,4/30/15 8:52,Personal experience,1,Caused side effect,1,335,FALSE,,,,,"My main complain of <font color=""blue"">Cymbalta</font> was the <font color=""red"">constipation</font>."
711483817,FALSE,finalized,3,4/29/15 22:21,Personal experience,1,Caused side effect,1,336,FALSE,,,,,"I don't think the cold feet has anything to do with the <font color=""red"">tingling</font> as I've had them since getting RA and the tingling may be to do with <font color=""blue"">Enbrel</font>."
711483818,FALSE,finalized,3,4/29/15 17:33,Personal experience,1,Is prescibed for,0.62,337,FALSE,,,,,"I am on Norethiserone (to stop copious <font color=""red"">bleeding</font>) and maximum dose painkillers (cyclical Codiene, Paracteamol, Tramadol and <font color=""blue"">Naproxen</font>)."
711483819,FALSE,finalized,3,4/30/15 8:34,Impersonal experience,0.66,Caused side effect,1,338,FALSE,,,,,"I know this is an old thread but I am convinced the writer got a <font color=""red"">vaginal yeast infection</font> due to the <font color=""blue"">antibiotics</font> killing off good bacteria as well as the bad."
711483820,FALSE,finalized,3,4/29/15 18:28,Impersonal experience,1,Is contraindicated in,0.7059,339,FALSE,,,,,"I have heard that you can reintroduce <font color=""blue"">caffeine</font> into your diet once you have gotten rid of your <font color=""red"">anxiety</font>."
711483821,FALSE,finalized,3,4/29/15 20:45,Personal experience,1,Caused side effect,0.6739,340,FALSE,,,,,"I've been through a lot of meds but finally had to go off <font color=""blue"">mtx</font> due to <font color=""red"">abnormal liver</font> tests."
711483822,FALSE,finalized,3,4/29/15 21:23,Personal experience,1,Caused side effect,1,341,FALSE,,,,,"As of now I'm <font color=""red"">Hyper</font> instead of Hypo so my <font color=""blue"">dose of Armour</font> was cut down and I also have Iron deficiency anemia."
711483823,FALSE,finalized,3,4/29/15 22:34,Personal experience,0.6939,Is prescibed for,0.6735,342,FALSE,,,,,"Before I started <font color=""blue"">Nexium</font>, I had <font color=""red"">extreme pain in stomach</font> (burning/aching) whenever I was hungry."
711483824,FALSE,finalized,3,4/29/15 18:46,Personal experience,1,Caused side effect,1,343,FALSE,,,,,"Hi I could not find the related post, but also had <font color=""red"">neuropathy</font>, pins and needles, gastric symptoms, balance problems and so forth after use of <font color=""blue"">Flagyl</font> (for 7 days)."
711483825,FALSE,finalized,3,4/29/15 18:46,Personal experience,1,Caused side effect,1,344,FALSE,,,,,"The only problem was that <font color=""blue"">Lamictal</font> caused me to have Myoclonic jerks and I also had <font color=""red"">weight gain</font> on it so my Dr took me off it."
711483826,FALSE,finalized,3,4/29/15 16:37,Personal experience,1,Is prescibed for,1,345,FALSE,,,,,"I was recently diagnosed with <font color=""red"">pcos</font> and doc has me on <font color=""blue"">progesterone</font> for 12 days and also had me start metformin on the same day."
711483827,FALSE,finalized,3,4/29/15 19:50,Personal experience,1,Is prescibed for,0.6735,346,FALSE,,,,,"I used to take <font color=""blue"">ortho-cept</font>, about 10 years ago, right after I found out I had <font color=""red"">cysts</font> all over my ovaries (which explained why I hadn't had a period in a year!"
711483828,FALSE,finalized,3,4/30/15 1:48,Personal experience,1,Caused side effect,1,347,FALSE,,,,,"Somewhere during the same time my thyroid stopped working (hypothyroidism) so I don't know how much <font color=""red"">weight gain</font> was attributed to <font color=""blue"">Lyrica</font> and how much to hypothyroidism."
711483829,FALSE,finalized,3,4/29/15 21:10,Personal experience,1,Is prescibed for,1,348,FALSE,,,,,"Hi i take <font color=""blue"">amitriptyline 20mg</font> at night for sleep and pain from my <font color=""red"">stroke</font>, no real side effects now but at first  got muzzy head and dry mouth but that goes away after 3-4 weeks"
711483830,FALSE,finalized,3,4/30/15 2:16,Impersonal experience,1,Caused side effect,1,349,FALSE,,,,,"I don't know why you are taking <font color=""blue"">topomax</font> with diamox because its an additional risk for <font color=""red"">kidney stones</font>."
711483831,FALSE,finalized,3,4/29/15 19:45,Impersonal experience,0.6458,Caused side effect,0.6458,350,FALSE,,,,,"Exercise and reduced food intake decreases the body's need for insulin and increases the risk of <font color=""red"">hypoglycemia</font> associated with non-medical use of <font color=""blue"">insulin</font>."
711483832,FALSE,finalized,3,4/29/15 17:36,Impersonal experience,1,Caused side effect,0.6735,351,FALSE,,,,,"When Lactobacillus acidophilus is attacked by <font color=""blue"">antibiotics</font>, <font color=""red"">Candida proliferates</font> and can change to its pathogenic mycelial form."
711483833,FALSE,finalized,3,4/30/15 10:18,Impersonal experience,1,Was effective against,0.657,352,FALSE,,,,,"I did find some information on theweb that <font color=""blue"">Nicotine</font> has been shown to be effective for <font color=""red"">anxiety</font> and OCD in smallgroup studies, but is a new therapy and not fully studied."
711483834,FALSE,finalized,3,4/29/15 22:02,Impersonal experience,1,Caused side effect,1,353,FALSE,,,,,"Neuro is not listening even though it says in the Tysabri leaflet that "" <font color=""blue"">Tysabri</font> can increase your chances of getting an unusual or serious <font color=""red"">infection</font> because it can weaken your immune system."
711483835,FALSE,finalized,3,4/30/15 0:50,Personal experience,1,Is prescibed for,0.6615,354,FALSE,,,,,"umms					replied January 5th, 2009					  				    												    dizziness, earache, jaw bone pain, neck pain, fever and <font color=""red"">headache</font>				    										    																		i am taking <font color=""blue"">meclizine</font>, since last 2 days due to severe dizzy spells.."
711483836,FALSE,finalized,3,4/29/15 18:39,Personal experience,1,Caused side effect,1,355,FALSE,,,,,"I stopped using <font color=""blue"">clomid</font> a while ago because although it increased my T levels, it also gave me bad <font color=""red"">acne</font>."
711483837,FALSE,finalized,3,4/29/15 21:38,Personal experience,1,Was effective against,0.6595,356,FALSE,,,,,"One more thing: I also have hypothyroidism and this stopped my <font color=""red"">hair growth</font> in its tracks until starting on <font color=""blue"">Synthroid</font> 6 months ago."
711483838,FALSE,finalized,3,4/30/15 10:38,Personal experience,0.6615,Caused side effect,0.6676,357,FALSE,,,,,"It's not sinus, it could be a cross between a migraine headache and <font color=""red"">headache</font> from the <font color=""blue"">Butrans patch</font>."
711483839,FALSE,finalized,3,4/30/15 10:18,Personal experience,1,Is prescibed for,1,358,FALSE,,,,,"I started to have some slight <font color=""red"">discomfort</font> again and my doctor put me on <font color=""blue"">cipro 500mg</font> twice a day for seven days."
711483840,FALSE,finalized,3,4/29/15 18:59,Personal experience,0.6667,Caused side effect,1,359,FALSE,,,,,"<font color=""blue"">Lantus</font> caused a lot of <font color=""red"">burning</font> for my cwd."
711483841,FALSE,finalized,3,4/30/15 1:06,Personal experience,1,Caused side effect,0.6533,360,FALSE,,,,,"I>took Ibuprofen, Aleve, and <font color=""blue"">Naprosyn</font> for several months and ended up with<font color=""red"">>upper GI bleeding</font>."
711483842,FALSE,finalized,3,4/29/15 16:37,Impersonal experience,0.6596,Caused side effect,1,361,FALSE,,,,,"<font color=""blue"">Lyrica</font> is the most effective medication for neuropathy, but it's expensive and has annoying side effects like bloat, fatigue and <font color=""red"">weight gain</font>."
711483843,FALSE,finalized,3,4/30/15 3:27,Personal experience,1,Caused side effect,1,362,FALSE,,,,,"I believed the awful <font color=""red"">headaches</font> were caused by the <font color=""blue"">Cefadroxil</font> medication."
711483844,FALSE,finalized,3,4/29/15 18:15,Personal experience,1,Caused side effect,0.6735,363,FALSE,,,,,"I just tell my bf that I'm having a bad <font color=""blue"">MTX</font> day and give myself a little break that night, take some meds for slight fever and <font color=""red"">nausea</font>, skip the gym and head to bed."
