,disease name,other names,RX/OTC,drug,generic name,drug class,brand names,pregnancy label,CSA label,cui_from_generic,cui_from_brand,cui_combined_gen_brand,rxnorms_from_CUI
2306,carcinoid syndrome,,rx,lanreotide,lanreotide,somatostatin-and-somatostatin-analogs,somatuline depot,c,n,C0209211,C1964933,C0209211|C1964933,thonzylamine hydrochloride 1.67 mg/ml
2307,carcinoid tumor,,rx,sandostatin,octreotide,somatostatin-and-somatostatin-analogs,,b,n,C0028833,C1272460|C1705112,C0028833|C1272460|C1705112,guanethidine
2308,carcinoid tumor,,rx,sandostatin lar depot,octreotide,somatostatin-and-somatostatin-analogs,sandostatin|sandostatin lar depot,b,n,C0028833,,C0028833,guanethidine
2309,carcinoid tumor,,rx,octreotide,octreotide,somatostatin-and-somatostatin-analogs,sandostatin|sandostatin lar depot|benfyzia,b,n,C0028833,,C0028833,guanethidine
2310,cardiac arrest,,rx/otc,epinephrine,epinephrine injection,adrenergic-bronchodilators,adrenalin|auvi-q|epinephrinesnap-ems|epinephrinesnap-v|epipen 2-pak|epipen jr 2-pak|episnap|symjepi,c,n,C0730534,,C0730534,lidocaine/menthol topical gel
2311,cardiac arrhythmia,dysrhythmia|irregular heartbeat,rx,isoproterenol,isoproterenol,adrenergic-bronchodilators,isuprel,c,n,C0022245,C0701454,C0022245|C0701454,water
2312,cardiac arrhythmia,dysrhythmia|irregular heartbeat,rx,isuprel,isoproterenol,adrenergic-bronchodilators,isuprel,c,n,C0022245,C0701454,C0022245|C0701454,water
2313,cardiomyopathy prophylaxis,,rx,zinecard,dexrazoxane,miscellaneous-uncategorized-agents,totect|zinecard,d,n,C0086444,,C0086444,resorcinol
2314,cardiomyopathy prophylaxis,,rx,dexrazoxane,dexrazoxane,miscellaneous-uncategorized-agents,totect|zinecard,d,n,C0086444,,C0086444,resorcinol
2315,cardiothoracic surgery,,rx,allopurinol,allopurinol,antigout-agents,,c,n,C0002144,C1272460|C1705112,C0002144|C1272460|C1705112,methylbenzethonium
2316,cardiovascular risk reduction,,rx,simvastatin,simvastatin,hmg-coa-reductase-inhibitors,,x,n,C0074554,C1272460|C1705112,C0074554|C1272460|C1705112,methyl salicylate
2317,cardiovascular risk reduction,,rx,zocor,simvastatin,hmg-coa-reductase-inhibitors,,x,n,C0074554,C1272460|C1705112,C0074554|C1272460|C1705112,methyl salicylate
2318,cardiovascular risk reduction,,rx,micardis,telmisartan,angiotensin-ii-inhibitors,,d,n,C0248719,C1272460|C1705112,C0248719|C1272460|C1705112,aminophylline
2319,cardiovascular risk reduction,,rx,ramipril,ramipril,angiotensin-converting-enzyme-inhibitors,,d,n,C0072973,C1272460|C1705112,C0072973|C1272460|C1705112,stiripentol oral powder product
2320,cardiovascular risk reduction,,rx,telmisartan,telmisartan,angiotensin-ii-inhibitors,micardis,d,n,C0248719,C0721704,C0248719|C0721704,aminophylline
2321,cardiovascular risk reduction,,rx,empagliflozin,empagliflozin,sglt-2-inhibitors,jardiance,c,n,,,,
2322,cardiovascular risk reduction,,rx,jardiance,empagliflozin,sglt-2-inhibitors,,c,n,,C1272460|C1705112,C1272460|C1705112,
2323,cardiovascular risk reduction,,rx,liraglutide,liraglutide,incretin-mimetics,saxenda|victoza,c,n,C1456408,,C1456408,phosphatidylethanolamines
2324,cardiovascular risk reduction,,rx,alirocumab,alirocumab,pcsk9-inhibitors,praluent pen|praluent syringe,,n,,,,
2325,cardiovascular risk reduction,,rx,flolipid,simvastatin,hmg-coa-reductase-inhibitors,flolipid|zocor,x,n,C0074554,,C0074554,methyl salicylate
2326,cardiovascular risk reduction,,rx,repatha,evolocumab,pcsk9-inhibitors,,,n,,C1272460|C1705112,C1272460|C1705112,
2327,cardiovascular risk reduction,,rx,victoza,liraglutide,incretin-mimetics,,c,n,C1456408,C1272460|C1705112,C1456408|C1272460|C1705112,phosphatidylethanolamines
2328,cardiovascular risk reduction,,rx,altace,ramipril,angiotensin-converting-enzyme-inhibitors,,d,n,C0072973,C1272460|C1705112,C0072973|C1272460|C1705112,stiripentol oral powder product
2329,cardiovascular risk reduction,,rx,praluent,alirocumab,pcsk9-inhibitors,,,n,,C1272460|C1705112,C1272460|C1705112,
2330,cardiovascular risk reduction,,rx,invokana,canagliflozin,sglt-2-inhibitors,,c,n,C2974540,C1272460|C1705112,C2974540|C1272460|C1705112,isopropyl unoprostone
2331,cardiovascular risk reduction,,rx,canagliflozin|metformin,canagliflozin/metformin,antidiabetic-combinations,invokamet|invokamet xr,c,n,,,,
2332,cardiovascular risk reduction,,rx,evolocumab,evolocumab,pcsk9-inhibitors,repatha|repatha pushtronex|repatha sureclick|repatha autoinjector,,n,,,,
2333,cardiovascular risk reduction,,rx,rivaroxaban,rivaroxaban,factor-xa-inhibitors,xarelto|xarelto starter pack,c,n,C1739768,,C1739768,imipenem
2334,cardiovascular risk reduction,,rx,xarelto,rivaroxaban,factor-xa-inhibitors,,c,n,C1739768,C1272460|C1705112,C1739768|C1272460|C1705112,imipenem
2335,cardiovascular risk reduction,,rx,brilinta,ticagrelor,platelet-aggregation-inhibitors,,c,n,C1999375,C1272460|C1705112,C1999375|C1272460|C1705112,chloropyramine
2336,cardiovascular risk reduction,,rx,canagliflozin,canagliflozin,sglt-2-inhibitors,invokana,c,n,C2974540,,C2974540,isopropyl unoprostone
2337,cardiovascular risk reduction,,rx,invokamet,canagliflozin/metformin,antidiabetic-combinations,,c,n,,C1272460|C1705112,C1272460|C1705112,
2338,cardiovascular risk reduction,,rx,ticagrelor,ticagrelor,platelet-aggregation-inhibitors,brilinta|brilinta,c,n,C1999375,,C1999375,chloropyramine
2339,cardiovascular risk reduction,,rx,icosapent,icosapent,miscellaneous-antihyperlipidemic-agents,vascepa,c,n,C0000545,,C0000545,
2340,cardiovascular risk reduction,,rx,invokamet xr,canagliflozin/metformin,antidiabetic-combinations,invokamet|invokamet xr,c,n,,,,
2341,carnitine deficiency,,rx,l-carnitine,levocarnitine,nutraceutical-products,carnitor|l-carnitine,b,n,C0087163,,C0087163,ferrous sulfate
2342,carnitine deficiency,,rx,levocarnitine,levocarnitine,nutraceutical-products,carnitor|l-carnitine,b,n,C0087163,,C0087163,ferrous sulfate
2343,carnitine deficiency,,rx,carnitor,levocarnitine,nutraceutical-products,carnitor|l-carnitine,b,n,C0087163,,C0087163,ferrous sulfate
2344,carnitine deficiency,,rx,carnitor sf,levocarnitine oral solution,nutraceutical-products,carnitor|carnitor sf,b,n,C1246642,,C1246642,ubidecarenone 25 mg
2345,carpal tunnel syndrome,,rx,gabapentin,gabapentin,gamma-aminobutyric-acid-analogs,,c,n,C0060926,C1272460|C1705112,C0060926|C1272460|C1705112,suprofen
2346,carpal tunnel syndrome,,rx,triamcinolone,triamcinolone,glucocorticoids,,c,n,C0040864,C1272460|C1705112,C0040864|C1272460|C1705112,ferrous fumarate
2347,cataplexy,,rx,xyrem,sodium oxybate,miscellaneous-anxiolytics-sedatives-and-hypnotics,,b,3,C0037537,C1272460|C1705112,C0037537|C1272460|C1705112,citric acid 1002 mg
2348,cataplexy,,rx,venlafaxine,venlafaxine,ssnri-antidepressants,,c,n,C0078569,C1272460|C1705112,C0078569|C1272460|C1705112,epoetin alfa-epbx 40000 unt/ml
2349,cataplexy,,rx,sodium oxybate,sodium oxybate,miscellaneous-anxiolytics-sedatives-and-hypnotics,xyrem,b,3,C0037537,C1170735,C0037537|C1170735,citric acid 1002 mg
2350,celiac disease,celiac diseasesprue|celiac sprue|gluten intolerance|gluten-sensitive enteropathy|nontropical sprue|sprue,rx,infliximab,infliximab,antirheumatics,inflectra|remicade|renflexis,b,n,C0666743,,C0666743,benzocaine
2351,cerebral arteriography,,rx,visipaque,iodixanol,non-ionic-iodinated-contrast-media,visipaque,b,n,C0063757,C0377786,C0063757|C0377786,deferoxamine mesylate 2000 mg
2352,cerebral arteriography,,rx,ultravist,iopromide,non-ionic-iodinated-contrast-media,ultravist,b,n,C0063817,C0728741,C0063817|C0728741,
2353,cerebral arteriography,,rx,iodixanol,iodixanol,non-ionic-iodinated-contrast-media,visipaque|visipaque rediflo cartridge,b,n,C0063757,,C0063757,deferoxamine mesylate 2000 mg
2354,cerebral arteriography,,rx,ioversol,ioversol,non-ionic-iodinated-contrast-media,optiray 240|optiray 300|optiray 320|optiray 350|optiray 160,b,n,C0063828,,C0063828,
2355,cerebral arteriography,,rx,iohexol,iohexol,non-ionic-iodinated-contrast-media,omnipaque,b,n,C0022005,C0729203,C0022005|C0729203,
2356,cerebral arteriography,,rx,iopromide,iopromide,non-ionic-iodinated-contrast-media,ultravist,b,n,C0063817,C0728741,C0063817|C0728741,
2357,cerebral arteriography,,rx,omnipaque 9,iohexol,non-ionic-iodinated-contrast-media,,b,n,C0022005,C1272460|C1705112,C0022005|C1272460|C1705112,
2358,cerebral arteriography,,rx,optiray 350,ioversol,non-ionic-iodinated-contrast-media,optiray 240|optiray 300|optiray 320|optiray 350,b,n,C0063828,,C0063828,
2359,cerebral arteriography,,rx,omnipaque 12,iohexol,non-ionic-iodinated-contrast-media,,b,n,C0022005,C1272460|C1705112,C0022005|C1272460|C1705112,
2360,cerebral arteriography,,rx,optiray 320,ioversol,non-ionic-iodinated-contrast-media,optiray 240|optiray 300|optiray 320|optiray 350,b,n,C0063828,,C0063828,
2361,cerebral arteriography,,rx,optiray 240,ioversol,non-ionic-iodinated-contrast-media,optiray 240|optiray 300|optiray 320|optiray 350,b,n,C0063828,,C0063828,
2362,cerebral arteriography,,rx,optiray 300,ioversol,non-ionic-iodinated-contrast-media,optiray 240|optiray 300|optiray 320|optiray 350,b,n,C0063828,,C0063828,
2363,cerebral edema,,rx,dexamethasone,dexamethasone,glucocorticoids,,c,n,C0011777,C1272460|C1705112,C0011777|C1272460|C1705112,bendroflumethiazide
2364,cerebral edema,,rx,mannitol,mannitol,miscellaneous-diuretics,osmitrol|resectisol|aridol,c,n,C0024730,,C0024730,poloxamer 188
2365,cerebral edema,,rx,dexamethasone intensol,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n,C0011777,,C0011777,bendroflumethiazide
2366,cerebral edema,,rx,osmitrol,mannitol,miscellaneous-diuretics,osmitrol,c,n,C0024730,C0699451,C0024730|C0699451,poloxamer 188
2367,cerebral edema,,rx,dexpak taperpak,dexamethasone,glucocorticoids,baycadron|dexamethasone intensol|dexpak 10 day taperpak|dexpak 13 daytaperpak|dexpak 6 daytaperpak,c,n,C0011777,,C0011777,bendroflumethiazide
2368,cerebral edema,,rx,de-sone la,dexamethasone,glucocorticoids,de-sone la|dexacen-4|dexasone|dexasone la|solurex|solurex la,c,n,C0011777,,C0011777,bendroflumethiazide
2369,cerebral edema,,rx,dxevo,,glucocorticoids,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
2370,cerebral edema,,rx,hidex,,glucocorticoids,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
2371,cerebral spasticity,,rx,baclofen,baclofen,skeletal-muscle-relaxants,,c,n,C0004609,C1272460|C1705112,C0004609|C1272460|C1705112,phenylpropanolamine
2372,cerebral spasticity,,rx,trihexyphenidyl,trihexyphenidyl,anticholinergic-antiparkinson-agents,artane|trihexane,n,n,C0041009,,C0041009,sonidegib 200 mg
2373,cerebral spasticity,,rx,lioresal intrathecal,,skeletal-muscle-relaxants,,c,n,C1272460|C1705112,C1272460|C1705112,C1272460|C1705112|C1272460|C1705112,
2374,cerebral thrombosis embolism,,rx,ticlopidine,ticlopidine,platelet-aggregation-inhibitors,ticlid,b,n,C0040207,C0733418,C0040207|C0733418,guaifenesin 380 mg/pseudoephedrine hcl 60 mg oral tablet
2375,cerebrovascular insufficiency,,rx,isoxsuprine,isoxsuprine,peripheral-vasodilators,vasodilan,c,n,C0022267,C0724215,C0022267|C0724215,hydrocortisone/oxytetracycline
2376,cerumen removal,cerumen removal,rx/otc,debrox,carbamide peroxide,cerumenolytics,auraphene-b|debrox|ear wax|ear wax removal|mollifene|murine ear drops,n,n,C0108342,,C0108342,benserazide
2377,cerumen removal,cerumen removal,rx/otc,carbamide peroxide,carbamide peroxide,cerumenolytics,auraphene-b|debrox|ear wax|ear wax removal|mollifene|murine ear drops,n,n,C0108342,,C0108342,benserazide
2378,cerumen removal,cerumen removal,rx/otc,murine earwax removal,carbamide peroxide,cerumenolytics,auraphene-b|debrox|ear wax|ear wax removal|mollifene|murine ear drops,n,n,C0108342,,C0108342,benserazide
2379,cerumen removal,cerumen removal,rx/otc,auraphene-b,carbamide peroxide,cerumenolytics,auraphene-b|debrox|ear wax|ear wax removal|mollifene|murine ear drops,n,n,C0108342,,C0108342,benserazide
2380,cerumen removal,cerumen removal,rx/otc,auro,carbamide peroxide otic solution,cerumenolytics,auro|debrox,n,n,C1262849,,C1262849,simethicone 100 mg/ml
2381,cerumen removal,cerumen removal,rx/otc,mollifene,carbamide peroxide,cerumenolytics,auraphene-b|debrox|ear wax|ear wax removal|mollifene|murine ear drops,n,n,C0108342,,C0108342,benserazide
2382,cervical cancer,cancercervix,rx,cisplatin,cisplatin,alkylating-agents,platinol|platinol-aq|platinol,d,n,C0008838,,C0008838,psyllium
2383,cervical cancer,cancercervix,rx,avastin,bevacizumab,vegf-vegfr-inhibitors,,c,n,C0796392,C1272460|C1705112,C0796392|C1272460|C1705112,betahistine
2384,cervical cancer,cancercervix,rx,carboplatin,carboplatin,alkylating-agents,paraplatin|carboplatin novaplus,d,n,C0079083,,C0079083,raxibacumab injectable product
2385,cervical cancer,cancercervix,rx,paraplatin,carboplatin,alkylating-agents,,d,n,C0079083,C1272460|C1705112,C0079083|C1272460|C1705112,raxibacumab injectable product
2386,cervical cancer,cancercervix,rx,hycamtin,topotecan,miscellaneous-antineoplastics,hycamtin,d,n,C0146224,C0700915,C0146224|C0700915,penicillamine
2387,cervical cancer,cancercervix,rx,methotrexate,methotrexate,antimetabolites,,x,n,C0025677,C1272460|C1705112,C0025677|C1272460|C1705112,calcium glubionate
2388,cervical cancer,cancercervix,rx,ifex,ifosfamide,alkylating-agents,ifex,d,n,C0020823,C0721031,C0020823|C0721031,fluorouracil
2389,cervical cancer,cancercervix,rx,topotecan,topotecan,miscellaneous-antineoplastics,hycamtin,d,n,C0146224,C0700915,C0146224|C0700915,penicillamine
2390,cervical cancer,cancercervix,rx,bevacizumab,bevacizumab,vegf-vegfr-inhibitors,avastin|mvasi|zirabev,c,n,C0796392,,C0796392,betahistine
2391,cervical cancer,cancercervix,rx,fluorouracil,fluorouracil,antimetabolites,adrucil,d,n,C0016360,C0699374,C0016360|C0699374,flupenthixol
2392,cervical cancer,cancercervix,rx,ifosfamide,ifosfamide,alkylating-agents,ifex,d,n,C0020823,C0721031,C0020823|C0721031,fluorouracil
2393,cervical cancer,cancercervix,rx,cyclophosphamide,cyclophosphamide,alkylating-agents,cytoxan|neosar|cytoxan lyophilized,d,n,C0010583,,C0010583,methylenedioxycinnamic acid
2394,cervical cancer,cancercervix,rx,hydroxyurea,hydroxyurea,antimetabolites,droxia|hydrea|mylocel|siklos,d,n,C0020402,,C0020402,ceftizoxime
2395,cervical cancer,cancercervix,rx,keytruda,pembrolizumab,anti-pd-1-monoclonal-antibodies,,d,n,,C1272460|C1705112,C1272460|C1705112,
2396,cervical cancer,cancercervix,rx,pembrolizumab,pembrolizumab,anti-pd-1-monoclonal-antibodies,keytruda,d,n,,,,
2397,cervical cancer,cancercervix,rx,mvasi,bevacizumab,vegf-vegfr-inhibitors,avastin|mvasi|zirabev,c,n,C0796392,,C0796392,betahistine
2398,cervical cancer,cancercervix,rx,zirabev,bevacizumab,vegf-vegfr-inhibitors,avastin|mvasi|zirabev,c,n,C0796392,,C0796392,betahistine
2399,cervical dystonia,torticollis,rx,baclofen,baclofen,skeletal-muscle-relaxants,,c,n,C0004609,C1272460|C1705112,C0004609|C1272460|C1705112,phenylpropanolamine
2400,cervical dystonia,torticollis,rx,lorazepam,lorazepam,benzodiazepine-anticonvulsants,,d,4,C0024002,C1272460|C1705112,C0024002|C1272460|C1705112,calcium carbonate
2401,cervical dystonia,torticollis,rx,botox,onabotulinumtoxina,skeletal-muscle-relaxants,,c,n,C2719767,C1272460|C1705112,C2719767|C1272460|C1705112,
2402,cervical dystonia,torticollis,rx,dysport,abobotulinumtoxina,skeletal-muscle-relaxants,,c,n,C2719424,C1272460|C1705112,C2719424|C1272460|C1705112,
2403,cervical dystonia,torticollis,rx,xeomin,incobotulinumtoxina,skeletal-muscle-relaxants,,c,n,C2930113,C1272460|C1705112,C2930113|C1272460|C1705112,
2404,cervical dystonia,torticollis,rx,onabotulinumtoxina,onabotulinumtoxina,skeletal-muscle-relaxants,botox|botox cosmetic,c,n,C2719767,,C2719767,
2405,cervical dystonia,torticollis,rx,myobloc,rimabotulinumtoxinb,skeletal-muscle-relaxants,myobloc,c,n,C2719430,C0939393,C2719430|C0939393,
2406,cervical dystonia,torticollis,rx,abobotulinumtoxina,abobotulinumtoxina,skeletal-muscle-relaxants,dysport,c,n,C2719424,C0591427,C2719424|C0591427,
2407,cervical dystonia,torticollis,rx,rimabotulinumtoxinb,rimabotulinumtoxinb,skeletal-muscle-relaxants,myobloc,c,n,C2719430,C0939393,C2719430|C0939393,
2408,cervical dystonia,torticollis,rx,incobotulinumtoxina,incobotulinumtoxina,skeletal-muscle-relaxants,xeomin,c,n,C2930113,C2744602,C2930113|C2744602,
2409,cervical ripening,,rx,cytotec,misoprostol,miscellaneous-gi-agents,cytotec,x,n,C0085174,C0591321,C0085174|C0591321,thiocolchicoside
2410,cervical ripening,,rx,misoprostol,misoprostol,miscellaneous-gi-agents,cytotec,x,n,C0085174,C0591321,C0085174|C0591321,thiocolchicoside
2411,cervicitis,,rx,azithromycin,azithromycin,macrolides,,b,n,C0052796,C1272460|C1705112,C0052796|C1272460|C1705112,terfenadine
2412,cervicitis,,rx,zithromax,azithromycin,macrolides,,b,n,C0052796,C1272460|C1705112,C0052796|C1272460|C1705112,terfenadine
2413,cervicitis,,rx,doxycycline,doxycycline,miscellaneous-antimalarials,,d,n,C0013090,C1272460|C1705112,C0013090|C1272460|C1705112,isoetharine
2414,cervicitis,,rx,azithromycin dose pack,azithromycin,macrolides,azithromycin 3 day dose pack|azithromycin 5 day dose pack|zithromax|zithromax iv|zithromax tri-pak|zithromax z-pak,b,n,C0052796,,C0052796,terfenadine
2415,cervicitis,,rx,ofloxacin,ofloxacin,quinolones,floxin|floxin i.v.,c,n,C0028902,,C0028902,factor viii/von willebrand factor injection
2416,cervicitis,,rx,floxin,ofloxacin,quinolones,,c,n,C0028902,C1272460|C1705112,C0028902|C1272460|C1705112,factor viii/von willebrand factor injection
2417,cervicitis,,rx,acticlate,doxycycline tablets/capsules,tetracyclines,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
2418,cervicitis,,rx,adoxa,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
2419,cervicitis,,rx,doxy 100,doxycycline injection,miscellaneous-antimalarials,doxy 100,d,n,,C0876019,C0876019,
2420,cervicitis,,rx,monodox,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
2421,cervicitis,,rx,oraxyl,doxycycline tablets/capsules,miscellaneous-antimalarials,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
2422,cervicitis,,rx,targadox,doxycycline tablets/capsules,,acticlate|adox pak 2/100|adoxa|adoxa pak 1/100|adoxa pak 1/150|monodox|morgidox|oraxyl|targadox|vibramycin|avidoxy|monodox|morgidox|oraxyl|targadox|vibramycin,d,n,,,,
2423,cervicitis,,rx,vibramycin,doxycycline suspension,miscellaneous-antimalarials,vibramycin,d,n,,C0699957,C0699957,
2424,cervicitis,,rx,adoxa ck,doxycycline,miscellaneous-antimalarials,,d,n,C0013090,C1272460|C1705112,C0013090|C1272460|C1705112,isoetharine
